id,address,area_m2,url
327014978,"Москва, САО, р-н Головинский, м. Лихоборы, Лихоборская набережная, 18С4",166.0,https://www.cian.ru/rent/commercial/327014978/?context=4.uDvntAtCnWI.AvcCLq7-Lp3Zd81HfWWtqsIG-UcJm6L-3L0654754Siafg2ids6pfJQZYMS-L0AMJijW8xDKqgZt_3eArArH11FR-37_NsRMcEIMzCHuNA&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
327014978,"Москва, САО, р-н Головинский, м. Лихоборы, Лихоборская набережная, 18С4",648.0,https://www.cian.ru/rent/commercial/327014978/?context=4.uDvntAtCnWI.AvcCLq7-Lp3Zd81HfWWtqsIG-UcJm6L-3L0654754Siafg2ids6pfJQZYMS-L0AMJijW8xDKqgZt_3eArArH11FR-37_NsRMcEIMzCHuNA&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
327014978,"Москва, САО, р-н Головинский, м. Лихоборы, Лихоборская набережная, 18С4",303.0,https://www.cian.ru/rent/commercial/327014978/?context=4.uDvntAtCnWI.AvcCLq7-Lp3Zd81HfWWtqsIG-UcJm6L-3L0654754Siafg2ids6pfJQZYMS-L0AMJijW8xDKqgZt_3eArArH11FR-37_NsRMcEIMzCHuNA&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
326781833,"Москва, ЮВАО, р-н Лефортово, м. Авиамоторная, проезд Завода Серп и Молот, 6к1",372.0,https://www.cian.ru/rent/commercial/326781833/?context=4.PEC45v74dEs.lkk6UaSbsqm3Lr8_dEEyiAcYr2ZcfLQzed0RFWQEPqhGOUr7_IF2yQCZWs5XK2zEBJ9ZwU9QCuJm3VzaewydSegiLok2Mt346TnDYpHQXQ&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
326781833,"Москва, ЮВАО, р-н Лефортово, м. Авиамоторная, проезд Завода Серп и Молот, 6к1",300.0,https://www.cian.ru/rent/commercial/326781833/?context=4.PEC45v74dEs.lkk6UaSbsqm3Lr8_dEEyiAcYr2ZcfLQzed0RFWQEPqhGOUr7_IF2yQCZWs5XK2zEBJ9ZwU9QCuJm3VzaewydSegiLok2Mt346TnDYpHQXQ&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
326295534,"Москва, САО, р-н Аэропорт, м. Динамо, Ленинградский проспект, 36с41",664.0,https://www.cian.ru/rent/commercial/326295534/?context=4.UWaMyyPHpDA.glj6kxoR5ldIT-NMQwCvBMQX1ng70q_Xhy8rxpbvexkIkqbcIYQirePc_ChXLBUHgbT6ozf-ENx2CP6gqp653HJsgappai0vcWEjaNXisw&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
326295534,"Москва, САО, р-н Аэропорт, м. Динамо, Ленинградский проспект, 36с41",465.0,https://www.cian.ru/rent/commercial/326295534/?context=4.UWaMyyPHpDA.glj6kxoR5ldIT-NMQwCvBMQX1ng70q_Xhy8rxpbvexkIkqbcIYQirePc_ChXLBUHgbT6ozf-ENx2CP6gqp653HJsgappai0vcWEjaNXisw&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
326295534,"Москва, САО, р-н Аэропорт, м. Динамо, Ленинградский проспект, 36с41",251.0,https://www.cian.ru/rent/commercial/326295534/?context=4.UWaMyyPHpDA.glj6kxoR5ldIT-NMQwCvBMQX1ng70q_Xhy8rxpbvexkIkqbcIYQirePc_ChXLBUHgbT6ozf-ENx2CP6gqp653HJsgappai0vcWEjaNXisw&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
322164987,"Москва, ЦАО, р-н Тверской, м. Тверская, Тверская улица, 16С1",593.0,https://www.cian.ru/rent/commercial/322164987/?context=4.3hyv7uJIi48.CFrL_Vqs7_iSqkF8NouyYP-HQeZKLSDZBXptmwbsOPyLUPSB-JyddJmP1_RPYtPLYxqq-gqjh2xC82oQtNDe4AgbiHBwbJR-7BdtnwCoyw&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
329976193,"Москва, ВАО, р-н Богородское, м. Белокаменная, Погонный проезд, 3ак7",215.0,https://www.cian.ru/rent/commercial/329976193/?context=4.NKj_6qYWk4c.SWa5cdk2gA8u0ivMzQzyDGIEk-ZdsFBjnM4d4owpSMAEM87McGtZT1r22FxT4uYM-FLv9v6ixHy1EiMzZMeUgHKaF5uo4MBjqJdsMJ29bg&mlSearchSessionGuid=0c629e4c7b671a185f1867caa5bb378c
323845205,"Санкт-Петербург, р-н Центральный, № 78, м. Адмиралтейская, Большая Морская улица, 14",263.7,https://spb.cian.ru/rent/commercial/323845205/?context=4.tklc-R5c2go.frcjH_-S0QecOZzVqsIbe91MFVCi8ph5g18L_eN6u_uM1Tima9sT1annRUXEjcuJcet7u18mCH-nttiKeaQG1-rF0etCsz_E2ioRwl3JMw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323845205,"Санкт-Петербург, р-н Центральный, № 78, м. Адмиралтейская, Большая Морская улица, 14",569.5,https://spb.cian.ru/rent/commercial/323845205/?context=4.tklc-R5c2go.frcjH_-S0QecOZzVqsIbe91MFVCi8ph5g18L_eN6u_uM1Tima9sT1annRUXEjcuJcet7u18mCH-nttiKeaQG1-rF0etCsz_E2ioRwl3JMw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323845205,"Санкт-Петербург, р-н Центральный, № 78, м. Адмиралтейская, Большая Морская улица, 14",636.3,https://spb.cian.ru/rent/commercial/323845205/?context=4.tklc-R5c2go.frcjH_-S0QecOZzVqsIbe91MFVCi8ph5g18L_eN6u_uM1Tima9sT1annRUXEjcuJcet7u18mCH-nttiKeaQG1-rF0etCsz_E2ioRwl3JMw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
327075062,"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Фрунзенская, Московский проспект, 60/129",617.1,https://spb.cian.ru/rent/commercial/327075062/?context=4.oG-Z5DeTn08.101ec4EvZ4A43t3tvJI9SPSQKcYZHXBz85Y6Tym3TEYl3rA0y5jl3bkK2BvDSukcgCxozP0_c1Xz-QK6WkUykjh7rBNGlVBY89gR0OgU9Q&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
327075062,"Санкт-Петербург, р-н Адмиралтейский, Семёновский, м. Фрунзенская, Московский проспект, 60/129",498.8,https://spb.cian.ru/rent/commercial/327075062/?context=4.oG-Z5DeTn08.101ec4EvZ4A43t3tvJI9SPSQKcYZHXBz85Y6Tym3TEYl3rA0y5jl3bkK2BvDSukcgCxozP0_c1Xz-QK6WkUykjh7rBNGlVBY89gR0OgU9Q&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
328795270,"Санкт-Петербург, р-н Центральный, № 78, м. Адмиралтейская, Невский проспект, 15",250.8,https://spb.cian.ru/rent/commercial/328795270/?context=4.P5w1brTDL9M.XgdipZpK41ac5LL_otWYP0zEyp72t-QaOzY91TXH7pAqrnGas9ZOR4Z2Kiv3vnEgW01HdKhID_b1aeC3u4MZfeHM_lPBzCAhjNPV6G1NeQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
328795270,"Санкт-Петербург, р-н Центральный, № 78, м. Адмиралтейская, Невский проспект, 15",209.7,https://spb.cian.ru/rent/commercial/328795270/?context=4.P5w1brTDL9M.XgdipZpK41ac5LL_otWYP0zEyp72t-QaOzY91TXH7pAqrnGas9ZOR4Z2Kiv3vnEgW01HdKhID_b1aeC3u4MZfeHM_lPBzCAhjNPV6G1NeQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
313294482,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Восстания, 2-я Советская улица, 7",437.5,https://spb.cian.ru/rent/commercial/313294482/?context=4.CrOU4tom9wY.He5E6MWnZFwmr5dD39Clbc67hCm6XDwystr3ualNFt96sxdM2uLFCthoPajTqPzgZ7tUsqIOIUEhI7xMGaf8VXP0F19NkD7JeSiJy9USKQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
313294482,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Восстания, 2-я Советская улица, 7",150.8,https://spb.cian.ru/rent/commercial/313294482/?context=4.CrOU4tom9wY.He5E6MWnZFwmr5dD39Clbc67hCm6XDwystr3ualNFt96sxdM2uLFCthoPajTqPzgZ7tUsqIOIUEhI7xMGaf8VXP0F19NkD7JeSiJy9USKQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323510059,"Санкт-Петербург, р-н Петроградский, Посадский, м. Горьковская, улица Чапаева, 15к2В",523.0,https://spb.cian.ru/rent/commercial/323510059/?context=4.oI47b4OnwiI.kDN6UgvMdcXL9Cwc3lbDQMioEr_H7eKRZV9CoTnajvazv7LC5QBaR3_4E3vJ-WuYShL4GGcn4bhsB4GLusroTBWeji4v4djOG67lbppiXg&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323510059,"Санкт-Петербург, р-н Петроградский, Посадский, м. Горьковская, улица Чапаева, 15к2В",302.5,https://spb.cian.ru/rent/commercial/323510059/?context=4.oI47b4OnwiI.kDN6UgvMdcXL9Cwc3lbDQMioEr_H7eKRZV9CoTnajvazv7LC5QBaR3_4E3vJ-WuYShL4GGcn4bhsB4GLusroTBWeji4v4djOG67lbppiXg&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323510059,"Санкт-Петербург, р-н Петроградский, Посадский, м. Горьковская, улица Чапаева, 15к2В",383.0,https://spb.cian.ru/rent/commercial/323510059/?context=4.oI47b4OnwiI.kDN6UgvMdcXL9Cwc3lbDQMioEr_H7eKRZV9CoTnajvazv7LC5QBaR3_4E3vJ-WuYShL4GGcn4bhsB4GLusroTBWeji4v4djOG67lbppiXg&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
321780894,"Санкт-Петербург, р-н Красносельский, мкр. Красное Село, м. Юго-Западная, улица Свободы, 57",576.0,https://spb.cian.ru/rent/commercial/321780894/?context=4.8Bz6JrdlF_U.UUzrFhKRbbbPYviWYkVyKr7tVnS7dSKttLbrLpVLgqrxiExCUUgWbGqsFX1W8liosgK76QsEShF-r4OWKpZ9TJIutInj3Esx_0d6Vthcng&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
321780894,"Санкт-Петербург, р-н Красносельский, мкр. Красное Село, м. Юго-Западная, улица Свободы, 57",372.0,https://spb.cian.ru/rent/commercial/321780894/?context=4.8Bz6JrdlF_U.UUzrFhKRbbbPYviWYkVyKr7tVnS7dSKttLbrLpVLgqrxiExCUUgWbGqsFX1W8liosgK76QsEShF-r4OWKpZ9TJIutInj3Esx_0d6Vthcng&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
321780894,"Санкт-Петербург, р-н Красносельский, мкр. Красное Село, м. Юго-Западная, улица Свободы, 57",648.0,https://spb.cian.ru/rent/commercial/321780894/?context=4.8Bz6JrdlF_U.UUzrFhKRbbbPYviWYkVyKr7tVnS7dSKttLbrLpVLgqrxiExCUUgWbGqsFX1W8liosgK76QsEShF-r4OWKpZ9TJIutInj3Esx_0d6Vthcng&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
321780894,"Санкт-Петербург, р-н Красносельский, мкр. Красное Село, м. Юго-Западная, улица Свободы, 57",596.0,https://spb.cian.ru/rent/commercial/321780894/?context=4.8Bz6JrdlF_U.UUzrFhKRbbbPYviWYkVyKr7tVnS7dSKttLbrLpVLgqrxiExCUUgWbGqsFX1W8liosgK76QsEShF-r4OWKpZ9TJIutInj3Esx_0d6Vthcng&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
329009435,"Санкт-Петербург, р-н Калининский, Пискарёвка, м. Лесная, проспект Маршала Блюхера, 4к1Б",400.0,https://spb.cian.ru/rent/commercial/329009435/?context=4.R_STZP1chLU.RaMQO426bTdtc6yzzpijzAuZtcmWfRWTdQwZSmONyFBV7oWLkx1_3CRIisrFBOU7GUuIUS1Ct0WLvgr2SQ-N51KWTWzwNKDhOAMbGPawQg&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
329009435,"Санкт-Петербург, р-н Калининский, Пискарёвка, м. Лесная, проспект Маршала Блюхера, 4к1Б",261.0,https://spb.cian.ru/rent/commercial/329009435/?context=4.R_STZP1chLU.RaMQO426bTdtc6yzzpijzAuZtcmWfRWTdQwZSmONyFBV7oWLkx1_3CRIisrFBOU7GUuIUS1Ct0WLvgr2SQ-N51KWTWzwNKDhOAMbGPawQg&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
329009435,"Санкт-Петербург, р-н Калининский, Пискарёвка, м. Лесная, проспект Маршала Блюхера, 4к1Б",661.0,https://spb.cian.ru/rent/commercial/329009435/?context=4.R_STZP1chLU.RaMQO426bTdtc6yzzpijzAuZtcmWfRWTdQwZSmONyFBV7oWLkx1_3CRIisrFBOU7GUuIUS1Ct0WLvgr2SQ-N51KWTWzwNKDhOAMbGPawQg&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330036514,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Александра Невского, Херсонская улица, 39",200.0,https://spb.cian.ru/rent/commercial/330036514/?context=4.xLacERGZkds.-FwMYKDioct5-pTiLeoZX26xJWxINU4eNzy_90NMCe3vxnHkM9uzwVSTBLZ2gcWeUMYqjhNBe0Ez5ptzewN-BB1SDCFqyWXGHQo0L_Uxug&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330036514,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Александра Невского, Херсонская улица, 39",503.0,https://spb.cian.ru/rent/commercial/330036514/?context=4.xLacERGZkds.-FwMYKDioct5-pTiLeoZX26xJWxINU4eNzy_90NMCe3vxnHkM9uzwVSTBLZ2gcWeUMYqjhNBe0Ez5ptzewN-BB1SDCFqyWXGHQo0L_Uxug&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330036514,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Александра Невского, Херсонская улица, 39",186.0,https://spb.cian.ru/rent/commercial/330036514/?context=4.xLacERGZkds.-FwMYKDioct5-pTiLeoZX26xJWxINU4eNzy_90NMCe3vxnHkM9uzwVSTBLZ2gcWeUMYqjhNBe0Ez5ptzewN-BB1SDCFqyWXGHQo0L_Uxug&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
326557231,"Санкт-Петербург, р-н Московский, Московская застава, м. Московские ворота, Митрофаньевское шоссе, 22А",418.8,https://spb.cian.ru/rent/commercial/326557231/?context=4.2NNx4s44JDg.-l1MjMceQ4RMHFGZBTLutmFH_04pCNDagZ7oq32uFgfT2PA1qKpuKfpLLpE1wNwn1Lk5LEuU3X8HEcNBri4K8yWHbxWDFGGE05wa6ADylA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
326557231,"Санкт-Петербург, р-н Московский, Московская застава, м. Московские ворота, Митрофаньевское шоссе, 22А",412.9,https://spb.cian.ru/rent/commercial/326557231/?context=4.2NNx4s44JDg.-l1MjMceQ4RMHFGZBTLutmFH_04pCNDagZ7oq32uFgfT2PA1qKpuKfpLLpE1wNwn1Lk5LEuU3X8HEcNBri4K8yWHbxWDFGGE05wa6ADylA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330048764,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Александра Невского, Херсонская улица, 12-14",268.0,https://spb.cian.ru/rent/commercial/330048764/?context=4.6uGATRug0kU.naCF453Ql49kTjn-0Cs8UQFZ3QkdA3EnpAFxjIn3laWFbPoSJSPG3yB71bvgBVp2FIvueNBqydWbTlkIO4P0lWELqjqJSF1ab9ABbhk-Lw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330048764,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Александра Невского, Херсонская улица, 12-14",433.0,https://spb.cian.ru/rent/commercial/330048764/?context=4.6uGATRug0kU.naCF453Ql49kTjn-0Cs8UQFZ3QkdA3EnpAFxjIn3laWFbPoSJSPG3yB71bvgBVp2FIvueNBqydWbTlkIO4P0lWELqjqJSF1ab9ABbhk-Lw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330048764,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Александра Невского, Херсонская улица, 12-14",274.0,https://spb.cian.ru/rent/commercial/330048764/?context=4.6uGATRug0kU.naCF453Ql49kTjn-0Cs8UQFZ3QkdA3EnpAFxjIn3laWFbPoSJSPG3yB71bvgBVp2FIvueNBqydWbTlkIO4P0lWELqjqJSF1ab9ABbhk-Lw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330048764,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Александра Невского, Херсонская улица, 12-14",565.0,https://spb.cian.ru/rent/commercial/330048764/?context=4.6uGATRug0kU.naCF453Ql49kTjn-0Cs8UQFZ3QkdA3EnpAFxjIn3laWFbPoSJSPG3yB71bvgBVp2FIvueNBqydWbTlkIO4P0lWELqjqJSF1ab9ABbhk-Lw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330172247,"Санкт-Петербург, р-н Василеостровский, Васильевский, м. Василеостровская, проспект Малый Васильевского острова, 22",550.0,https://spb.cian.ru/rent/commercial/330172247/?context=4.Klj77-FAjHM.U9Xc-JY8y0EQuAeFuY5hWA2johygpBERmNjLNuE8N_P0kfdroScrCkvkIcf_PlaxG1mjWNXKVbzG7Ra4vIDldWb6fenoET3EQz79PmqBLQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
330172247,"Санкт-Петербург, р-н Василеостровский, Васильевский, м. Василеостровская, проспект Малый Васильевского острова, 22",198.0,https://spb.cian.ru/rent/commercial/330172247/?context=4.Klj77-FAjHM.U9Xc-JY8y0EQuAeFuY5hWA2johygpBERmNjLNuE8N_P0kfdroScrCkvkIcf_PlaxG1mjWNXKVbzG7Ra4vIDldWb6fenoET3EQz79PmqBLQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323747476,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Восстания, 2-я Советская улица, 17",368.0,https://spb.cian.ru/rent/commercial/323747476/?context=4.VORazi-GXnA.tWD-GP_hGJRPddN-WM9w9UzVb_ibz_eZ7G8MF_Zix3c2WEFWx7uH3o3urBVsX_GHMmdo5nxO9MewqbUNz1kAtRqISuL-JFbRzkDHkV9NkQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323747476,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Восстания, 2-я Советская улица, 17",369.0,https://spb.cian.ru/rent/commercial/323747476/?context=4.VORazi-GXnA.tWD-GP_hGJRPddN-WM9w9UzVb_ibz_eZ7G8MF_Zix3c2WEFWx7uH3o3urBVsX_GHMmdo5nxO9MewqbUNz1kAtRqISuL-JFbRzkDHkV9NkQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323747476,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Восстания, 2-я Советская улица, 17",403.0,https://spb.cian.ru/rent/commercial/323747476/?context=4.VORazi-GXnA.tWD-GP_hGJRPddN-WM9w9UzVb_ibz_eZ7G8MF_Zix3c2WEFWx7uH3o3urBVsX_GHMmdo5nxO9MewqbUNz1kAtRqISuL-JFbRzkDHkV9NkQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
323747476,"Санкт-Петербург, р-н Центральный, Смольнинское, м. Площадь Восстания, 2-я Советская улица, 17",155.0,https://spb.cian.ru/rent/commercial/323747476/?context=4.VORazi-GXnA.tWD-GP_hGJRPddN-WM9w9UzVb_ibz_eZ7G8MF_Zix3c2WEFWx7uH3o3urBVsX_GHMmdo5nxO9MewqbUNz1kAtRqISuL-JFbRzkDHkV9NkQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
329472297,"Санкт-Петербург, р-н Василеостровский, № 7, м. Горный институт, 24-я Васильевского острова линия, 15/2",206.0,https://spb.cian.ru/rent/commercial/329472297/?context=4.aBK8mRHQdaw.8ORK1KLcSyjZVvXgkPw6qTTLTV-cFSXos8y0ehpyWAjU78bCmjkQQzlFLj4GN5xwhykCwApJzCB7u4jLYt_P0tqXmtG4vq55qgB7iANRIQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
329472297,"Санкт-Петербург, р-н Василеостровский, № 7, м. Горный институт, 24-я Васильевского острова линия, 15/2",307.0,https://spb.cian.ru/rent/commercial/329472297/?context=4.aBK8mRHQdaw.8ORK1KLcSyjZVvXgkPw6qTTLTV-cFSXos8y0ehpyWAjU78bCmjkQQzlFLj4GN5xwhykCwApJzCB7u4jLYt_P0tqXmtG4vq55qgB7iANRIQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
329472297,"Санкт-Петербург, р-н Василеостровский, № 7, м. Горный институт, 24-я Васильевского острова линия, 15/2",630.0,https://spb.cian.ru/rent/commercial/329472297/?context=4.aBK8mRHQdaw.8ORK1KLcSyjZVvXgkPw6qTTLTV-cFSXos8y0ehpyWAjU78bCmjkQQzlFLj4GN5xwhykCwApJzCB7u4jLYt_P0tqXmtG4vq55qgB7iANRIQ&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
329546933,"Санкт-Петербург, р-н Фрунзенский, Волковское, м. Бухарестская, улица Фучика, 25",304.8,https://spb.cian.ru/rent/commercial/329546933/?context=4.Epb9hhse3EU.7zpc7HfZEEpbJS1li3JZwdg0kfhnUGN5VFb4RJJSCXDXSHMPExQv9o90kfeda-RQY8gui-wsMxkOVphf394RQP7iX8_KI4vznvo8VdCplw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
329546933,"Санкт-Петербург, р-н Фрунзенский, Волковское, м. Бухарестская, улица Фучика, 25",386.0,https://spb.cian.ru/rent/commercial/329546933/?context=4.Epb9hhse3EU.7zpc7HfZEEpbJS1li3JZwdg0kfhnUGN5VFb4RJJSCXDXSHMPExQv9o90kfeda-RQY8gui-wsMxkOVphf394RQP7iX8_KI4vznvo8VdCplw&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
325292808,"Санкт-Петербург, р-н Кировский, Нарвский, м. Балтийская, улица Маршала Говорова, 52",601.0,https://spb.cian.ru/rent/commercial/325292808/?context=4._jf_Ije9Cv8.qwNCfB5y9jqvu6Tfh-cc-HQiAtdKhwRsFkRaHYj8TD5pU0sYms6gOTLC1YMHq0QjwaMsBZ60TcAWpa6T6UK-03NjkBK_8w7eJdR03Zmgtg&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
325292808,"Санкт-Петербург, р-н Кировский, Нарвский, м. Балтийская, улица Маршала Говорова, 52",549.0,https://spb.cian.ru/rent/commercial/325292808/?context=4._jf_Ije9Cv8.qwNCfB5y9jqvu6Tfh-cc-HQiAtdKhwRsFkRaHYj8TD5pU0sYms6gOTLC1YMHq0QjwaMsBZ60TcAWpa6T6UK-03NjkBK_8w7eJdR03Zmgtg&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
267481149,"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Коломяжский проспект, 10Д",428.0,https://spb.cian.ru/rent/commercial/267481149/?context=4.wt9oKe2Tm1Q.GBbT08iGSZiRZuCbSKLHIGi_pC1MSZrE-ng8ZVjLS2fEwZpEODhjeGSvteVbrDcNMXAaPISWbHkLSr9CjQZ_rUNTvk2pyNrVIFnYhAiP8Q&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
267481149,"Санкт-Петербург, р-н Приморский, Комендантский аэродром, м. Пионерская, Коломяжский проспект, 10Д",528.0,https://spb.cian.ru/rent/commercial/267481149/?context=4.wt9oKe2Tm1Q.GBbT08iGSZiRZuCbSKLHIGi_pC1MSZrE-ng8ZVjLS2fEwZpEODhjeGSvteVbrDcNMXAaPISWbHkLSr9CjQZ_rUNTvk2pyNrVIFnYhAiP8Q&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
320242152,"Санкт-Петербург, р-н Приморский, Лахта-Ольгино, м. Беговая, проспект Лахтинский, 85к3с1Б",153.0,https://spb.cian.ru/rent/commercial/320242152/?context=4.XGhINHA93rE.LEPvTMTLImNE-Ewhpf0-G2-e4SGrcCSUmQzzFyu1rKztkd43ySn3ShyQDcP1bzoFqkwq7_Rp0a1VEmkMFy9IYqOsSHzrcioUKTexEEmqqA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
320242152,"Санкт-Петербург, р-н Приморский, Лахта-Ольгино, м. Беговая, проспект Лахтинский, 85к3с1Б",157.0,https://spb.cian.ru/rent/commercial/320242152/?context=4.XGhINHA93rE.LEPvTMTLImNE-Ewhpf0-G2-e4SGrcCSUmQzzFyu1rKztkd43ySn3ShyQDcP1bzoFqkwq7_Rp0a1VEmkMFy9IYqOsSHzrcioUKTexEEmqqA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
320242152,"Санкт-Петербург, р-н Приморский, Лахта-Ольгино, м. Беговая, проспект Лахтинский, 85к3с1Б",229.5,https://spb.cian.ru/rent/commercial/320242152/?context=4.XGhINHA93rE.LEPvTMTLImNE-Ewhpf0-G2-e4SGrcCSUmQzzFyu1rKztkd43ySn3ShyQDcP1bzoFqkwq7_Rp0a1VEmkMFy9IYqOsSHzrcioUKTexEEmqqA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
322450532,"Санкт-Петербург, р-н Центральный, Литейный, м. Чернышевская, Литейный проспект, 26",578.5,https://spb.cian.ru/rent/commercial/322450532/?context=4.0OArgnoeN-0.fMPGWfN7TOXFChQpUpHmA03m5pcjnx1wfQZlDewRqby6ZCoaMdQqYk6hRKgn4pQ9En9hVnGv85jw77pjBiC6m-hR-0IhoSsBFIE3NyBrvA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
322450532,"Санкт-Петербург, р-н Центральный, Литейный, м. Чернышевская, Литейный проспект, 26",263.3,https://spb.cian.ru/rent/commercial/322450532/?context=4.0OArgnoeN-0.fMPGWfN7TOXFChQpUpHmA03m5pcjnx1wfQZlDewRqby6ZCoaMdQqYk6hRKgn4pQ9En9hVnGv85jw77pjBiC6m-hR-0IhoSsBFIE3NyBrvA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
322450532,"Санкт-Петербург, р-н Центральный, Литейный, м. Чернышевская, Литейный проспект, 26",238.5,https://spb.cian.ru/rent/commercial/322450532/?context=4.0OArgnoeN-0.fMPGWfN7TOXFChQpUpHmA03m5pcjnx1wfQZlDewRqby6ZCoaMdQqYk6hRKgn4pQ9En9hVnGv85jw77pjBiC6m-hR-0IhoSsBFIE3NyBrvA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
322450532,"Санкт-Петербург, р-н Центральный, Литейный, м. Чернышевская, Литейный проспект, 26",340.0,https://spb.cian.ru/rent/commercial/322450532/?context=4.0OArgnoeN-0.fMPGWfN7TOXFChQpUpHmA03m5pcjnx1wfQZlDewRqby6ZCoaMdQqYk6hRKgn4pQ9En9hVnGv85jw77pjBiC6m-hR-0IhoSsBFIE3NyBrvA&mlSearchSessionGuid=f1ad25f1cf5d60e85b1d749d8bbe206b
